id,name,email,phone_number,date_of_birth,valid_email,email_correction_status,valid_phone,phone_correction_status,valid_dob,dob_correction_status
2861,othkmas,nqwxlwgdmmP,8048304t,1976-13-69,invalid@example.com,non-correctable,00000000,non-correctable,1976-13-69,valid
2863,jyjlhhk,tzifthepaaa,8654580N,2000-99-66,invalid@example.com,non-correctable,00000000,non-correctable,2000-99-66,valid
2865,cszmsnv,rsknccrpsgX,9672789k,1976-58-66,invalid@example.com,non-correctable,00000000,non-correctable,1976-58-66,valid
2869,oqxvnhx,ionstnfrlhV,8070810i,1973-55-46,invalid@example.com,non-correctable,00000000,non-correctable,1973-55-46,valid
2871,pgftdrm,ytsqtkavgba,5629969m,1996-54-89,invalid@example.com,non-correctable,00000000,non-correctable,1996-54-89,valid
2873,fwssgge,zpateyalcqo,3173640G,1981-52-32,invalid@example.com,non-correctable,00000000,non-correctable,1981-52-32,valid
2874,wtkcgab,vnekgeyvgbl,1156397M,1998-59-86,invalid@example.com,non-correctable,00000000,non-correctable,1998-59-86,valid
2875,vxwhovz,yiuthjadckm,8965152n,1994-33-63,invalid@example.com,non-correctable,00000000,non-correctable,1994-33-63,valid
2879,nhbccuj,wxfqpqvrcgz,0698667x,1974-43-94,invalid@example.com,non-correctable,00000000,non-correctable,1974-43-94,valid
2880,ccasmbv,prggugpjvsy,5285519w,1996-35-35,invalid@example.com,non-correctable,00000000,non-correctable,1996-35-35,valid
2881,tdtjmrx,psjeebbhyre,0842799S,1970-64-85,invalid@example.com,non-correctable,00000000,non-correctable,1970-64-85,valid
2883,irkmiyd,xwlpnwfccfY,2680760X,1986-95-95,invalid@example.com,non-correctable,00000000,non-correctable,1986-95-95,valid
2884,gatopzq,xefkozkxqiG,1968864E,1981-80-33,invalid@example.com,non-correctable,00000000,non-correctable,1981-80-33,valid
2885,neyhifj,ssrmxjqimqu,5798109G,1975-16-86,invalid@example.com,non-correctable,00000000,non-correctable,1975-16-86,valid
2887,blfojrn,izrwesyipfz,3765463L,1976-23-73,invalid@example.com,non-correctable,00000000,non-correctable,1976-23-73,valid
2889,qwrsomp,ujmqcvlasmR,2077977f,1970-94-86,invalid@example.com,non-correctable,00000000,non-correctable,1970-94-86,valid
2891,pmbxtlk,wreodxoxywE,7426936b,1974-44-84,invalid@example.com,non-correctable,00000000,non-correctable,1974-44-84,valid
2893,oijtjjy,anantqmqmdL,2493949p,1993-53-77,invalid@example.com,non-correctable,00000000,non-correctable,1993-53-77,valid
2895,yxvrgzo,qlokjusgaaD,4625098g,1996-93-64,invalid@example.com,non-correctable,00000000,non-correctable,1996-93-64,valid
2897,gaqclxo,mzxjyyuesjE,0666561T,1973-85-84,invalid@example.com,non-correctable,00000000,non-correctable,1973-85-84,valid
2898,zvmfeab,tutxwteodpB,4614055T,1988-71-83,invalid@example.com,non-correctable,00000000,non-correctable,1988-71-83,valid
2899,siiiylj,jjzoicdzcpE,2109487x,1985-60-90,invalid@example.com,non-correctable,00000000,non-correctable,1985-60-90,valid
2900,yuevlcn,ussmiscxkmu,9204390L,1981-95-81,invalid@example.com,non-correctable,00000000,non-correctable,1981-95-81,valid
2902,gnzbysi,visftxyyted,3661267C,1999-59-62,invalid@example.com,non-correctable,00000000,non-correctable,1999-59-62,valid
2905,oyqourt,hqjbzwlooiN,1189524O,1973-31-47,invalid@example.com,non-correctable,00000000,non-correctable,1973-31-47,valid
2906,cpmnvpj,idkscbgdunS,2543911i,1977-54-48,invalid@example.com,non-correctable,00000000,non-correctable,1977-54-48,valid
2908,ylsunej,texdbnomlkj,5656415U,1999-74-95,invalid@example.com,non-correctable,00000000,non-correctable,1999-74-95,valid
2914,znrelqy,foeqjekjprD,0884906N,1992-83-89,invalid@example.com,non-correctable,00000000,non-correctable,1992-83-89,valid
2915,opgvgku,uktcjxqcoxG,7973996f,1997-87-78,invalid@example.com,non-correctable,00000000,non-correctable,1997-87-78,valid
2918,qndegxr,ltprepnsdyi,5787548x,1972-19-70,invalid@example.com,non-correctable,00000000,non-correctable,1972-19-70,valid
2921,ujvgfqw,ophrdikzbvF,5426284b,1997-37-81,invalid@example.com,non-correctable,00000000,non-correctable,1997-37-81,valid
2923,czljutj,rpgwftvodaw,9555467g,1998-88-92,invalid@example.com,non-correctable,00000000,non-correctable,1998-88-92,valid
2926,jfpmxxy,ilnsckhjbpc,1028420h,1998-96-43,invalid@example.com,non-correctable,00000000,non-correctable,1998-96-43,valid
2927,qjfdqas,yxbnwrbggtq,2022001r,1979-85-65,invalid@example.com,non-correctable,00000000,non-correctable,1979-85-65,valid
2928,dohyrud,dxfgfquiffR,4661053h,1983-40-76,invalid@example.com,non-correctable,00000000,non-correctable,1983-40-76,valid
2929,ejqpwuc,adxlqofbtgi,2125970z,1995-53-99,invalid@example.com,non-correctable,00000000,non-correctable,1995-53-99,valid
2930,hxphnhs,hfccdbxhnen,4505573z,1978-75-33,invalid@example.com,non-correctable,00000000,non-correctable,1978-75-33,valid
2931,lmiyhgi,tzvdzghjyvi,0934024B,1982-45-44,invalid@example.com,non-correctable,00000000,non-correctable,1982-45-44,valid
2934,kziffol,qarizapmjcQ,1979621C,2000-21-53,invalid@example.com,non-correctable,00000000,non-correctable,2000-21-53,valid
2936,ryrgujg,asoqqsbjrdb,4843427Y,1987-60-57,invalid@example.com,non-correctable,00000000,non-correctable,1987-60-57,valid
2939,svvffyr,zveceylkzvg,6182258K,1987-88-49,invalid@example.com,non-correctable,00000000,non-correctable,1987-88-49,valid
2941,vxwqxwt,lyxudiwfsjz,1830874U,1970-49-62,invalid@example.com,non-correctable,00000000,non-correctable,1970-49-62,valid
2942,eshhkzp,juiuireuqtm,2872294Q,1978-82-70,invalid@example.com,non-correctable,00000000,non-correctable,1978-82-70,valid
2947,vuuqbvf,vfmrpsyohzV,4935335l,1996-42-61,invalid@example.com,non-correctable,00000000,non-correctable,1996-42-61,valid
2949,bbccapj,mwcqjfsacsZ,9111700q,1999-59-63,invalid@example.com,non-correctable,00000000,non-correctable,1999-59-63,valid
2950,ldxghvq,zmfcttnwrqB,8921515q,1971-80-68,invalid@example.com,non-correctable,00000000,non-correctable,1971-80-68,valid
2951,hxukqbm,uiuskjcwrak,5219850S,1993-28-67,invalid@example.com,non-correctable,00000000,non-correctable,1993-28-67,valid
2954,kuedcym,yfavzirpirn,4110373I,1984-44-49,invalid@example.com,non-correctable,00000000,non-correctable,1984-44-49,valid
2956,ufjkdhc,xfnaikqyxeY,0799961b,1978-30-44,invalid@example.com,non-correctable,00000000,non-correctable,1978-30-44,valid
2958,jsmjxkv,qrshwwuhxlf,7618734C,1997-90-82,invalid@example.com,non-correctable,00000000,non-correctable,1997-90-82,valid
2960,yppjppc,dhwyrzdmxeZ,3984472Q,1995-31-80,invalid@example.com,non-correctable,00000000,non-correctable,1995-31-80,valid
2963,hjvckqc,ortdpzgbkeJ,2709658I,1992-43-77,invalid@example.com,non-correctable,00000000,non-correctable,1992-43-77,valid
2964,gzuqjza,rmveyugxdxB,1860428O,1988-20-43,invalid@example.com,non-correctable,00000000,non-correctable,1988-20-43,valid
2965,qgiktye,cqcdhzvkzmP,8778079p,2000-35-79,invalid@example.com,non-correctable,00000000,non-correctable,2000-35-79,valid
2967,obkaglk,rzpexzzyfxs,7654962Z,1983-23-86,invalid@example.com,non-correctable,00000000,non-correctable,1983-23-86,valid
2968,sldnadl,zevbzzuobad,3606894B,1973-58-88,invalid@example.com,non-correctable,00000000,non-correctable,1973-58-88,valid
2972,plkzjph,fhbglfewkfH,8086224c,1971-89-67,invalid@example.com,non-correctable,00000000,non-correctable,1971-89-67,valid
2973,slzexsu,gtcqvuvrbqs,7382323C,1991-20-51,invalid@example.com,non-correctable,00000000,non-correctable,1991-20-51,valid
2975,ialskej,lnzqdmelrfo,7347105z,1995-43-69,invalid@example.com,non-correctable,00000000,non-correctable,1995-43-69,valid
2978,hrhmekr,dhatfmocomA,2845850U,1986-17-57,invalid@example.com,non-correctable,00000000,non-correctable,1986-17-57,valid
2979,ysfdtge,ipjuhmupysq,3318251W,1972-64-48,invalid@example.com,non-correctable,00000000,non-correctable,1972-64-48,valid
2981,kazcxzq,cidofiqydlO,0014195c,1983-32-79,invalid@example.com,non-correctable,00000000,non-correctable,1983-32-79,valid
2983,kmyavva,znvtasvqvkj,8528080t,1988-93-99,invalid@example.com,non-correctable,00000000,non-correctable,1988-93-99,valid
2984,jwchtnn,cjysolunicD,2610874z,1970-93-39,invalid@example.com,non-correctable,00000000,non-correctable,1970-93-39,valid
2992,wzhjuyk,ozfmeumfhob,0184694n,1982-99-67,invalid@example.com,non-correctable,00000000,non-correctable,1982-99-67,valid
2994,fuwgncm,ugtmofmqenO,1684408B,1985-51-56,invalid@example.com,non-correctable,00000000,non-correctable,1985-51-56,valid
2997,juzsaao,spqxomvavzl,9546778Y,1984-33-59,invalid@example.com,non-correctable,00000000,non-correctable,1984-33-59,valid
2998,aijrhwb,apasggebzho,5454221M,1991-69-71,invalid@example.com,non-correctable,00000000,non-correctable,1991-69-71,valid
3000,lpgmemf,jeiysdpfsbr,2492283c,1988-27-46,invalid@example.com,non-correctable,00000000,non-correctable,1988-27-46,valid
3003,sibceor,xivivykwaxd,6143504r,2000-38-46,invalid@example.com,non-correctable,00000000,non-correctable,2000-38-46,valid
3006,eghmsly,tciblkxsgvj,9245305z,1974-20-91,invalid@example.com,non-correctable,00000000,non-correctable,1974-20-91,valid
3009,hbxxima,tdxaebmhbnx,7550679N,1970-49-63,invalid@example.com,non-correctable,00000000,non-correctable,1970-49-63,valid
3010,vlgxmlv,chdqoikljuK,8476806C,1976-33-40,invalid@example.com,non-correctable,00000000,non-correctable,1976-33-40,valid
3013,pwvsztq,zbwkcubpfkq,1121978e,1981-64-68,invalid@example.com,non-correctable,00000000,non-correctable,1981-64-68,valid
3016,thjdtjk,dkevlnuahqv,5267322U,1988-99-68,invalid@example.com,non-correctable,00000000,non-correctable,1988-99-68,valid
3021,fbieuna,jvygscsebni,6338710r,1999-94-59,invalid@example.com,non-correctable,00000000,non-correctable,1999-94-59,valid
3023,bgtwztw,rvjknuehfmV,6208153h,1980-70-52,invalid@example.com,non-correctable,00000000,non-correctable,1980-70-52,valid
3024,jjbuziz,rusbthuhjuG,7892835L,1974-94-94,invalid@example.com,non-correctable,00000000,non-correctable,1974-94-94,valid
3028,mhlcswl,bllgxewqjmN,0682006b,1998-90-53,invalid@example.com,non-correctable,00000000,non-correctable,1998-90-53,valid
3030,bpyspol,iawqeyxygiy,0190032M,1987-58-76,invalid@example.com,non-correctable,00000000,non-correctable,1987-58-76,valid
3035,bsjulqp,iuutmxoigxm,7047997j,1976-35-94,invalid@example.com,non-correctable,00000000,non-correctable,1976-35-94,valid
3036,wfvhdnk,aswtxweoctJ,3577394i,1973-20-38,invalid@example.com,non-correctable,00000000,non-correctable,1973-20-38,valid
3037,eprgxbu,vpffrtxfsjR,2083481G,1979-57-94,invalid@example.com,non-correctable,00000000,non-correctable,1979-57-94,valid
3040,uesgtrz,ettbqcojjqC,3657661o,1995-88-60,invalid@example.com,non-correctable,00000000,non-correctable,1995-88-60,valid
3042,kbpezzc,fslehlvbrdR,4559154P,1987-41-37,invalid@example.com,non-correctable,00000000,non-correctable,1987-41-37,valid
3043,smsppnl,ttctfslknbv,3890413U,1984-87-70,invalid@example.com,non-correctable,00000000,non-correctable,1984-87-70,valid
3046,rikxoge,yozegpvepyn,2126726A,1985-96-45,invalid@example.com,non-correctable,00000000,non-correctable,1985-96-45,valid
3047,aisbfil,tvwdxmimsaZ,8581717O,1975-74-48,invalid@example.com,non-correctable,00000000,non-correctable,1975-74-48,valid
3050,wapiikb,smxhhneoecp,7548448E,1993-26-66,invalid@example.com,non-correctable,00000000,non-correctable,1993-26-66,valid
3053,dtqvjfx,blzuuhhlfgj,4745784h,1973-95-32,invalid@example.com,non-correctable,00000000,non-correctable,1973-95-32,valid
3056,rzlogit,yaombfsuxgZ,2895755v,1970-33-49,invalid@example.com,non-correctable,00000000,non-correctable,1970-33-49,valid
3058,afzfzak,jttqjobjpea,8563503N,1979-67-93,invalid@example.com,non-correctable,00000000,non-correctable,1979-67-93,valid
3060,qdtqeru,eniaidtnxrg,8732940z,1996-48-48,invalid@example.com,non-correctable,00000000,non-correctable,1996-48-48,valid
3061,lbweefq,lauyeideotu,7670047j,1979-88-88,invalid@example.com,non-correctable,00000000,non-correctable,1979-88-88,valid
3062,ayyogzt,hqufrrptsdc,4490947D,1988-87-92,invalid@example.com,non-correctable,00000000,non-correctable,1988-87-92,valid
3067,pjfgvzm,vbagectytpJ,2615890B,1983-69-96,invalid@example.com,non-correctable,00000000,non-correctable,1983-69-96,valid
3069,skfpgfp,pxlshmpzfwH,5662254Q,1973-57-97,invalid@example.com,non-correctable,00000000,non-correctable,1973-57-97,valid
3070,hpmibcn,yatmfepjmiz,2885906W,1989-53-88,invalid@example.com,non-correctable,00000000,non-correctable,1989-53-88,valid
3072,htyxfso,algjlswlnuO,1682225F,1981-15-65,invalid@example.com,non-correctable,00000000,non-correctable,1981-15-65,valid
3079,ewopxvu,qipmbcrhttZ,8854673k,1977-14-57,invalid@example.com,non-correctable,00000000,non-correctable,1977-14-57,valid
3082,ridrqjl,ixrbrpqfriC,0935997s,1986-49-98,invalid@example.com,non-correctable,00000000,non-correctable,1986-49-98,valid
3085,nptgkuj,oostetjatbg,3592054i,1995-42-47,invalid@example.com,non-correctable,00000000,non-correctable,1995-42-47,valid
3086,fmhebox,xzmlwgormmF,1012147l,1992-84-62,invalid@example.com,non-correctable,00000000,non-correctable,1992-84-62,valid
3088,rnwlhni,uopdawqewvj,5939468i,1973-66-48,invalid@example.com,non-correctable,00000000,non-correctable,1973-66-48,valid
3089,tftzmzr,fznuapgvifR,4764604h,1978-40-36,invalid@example.com,non-correctable,00000000,non-correctable,1978-40-36,valid
3092,hcclvtq,iusyjhvyggb,2445774c,1971-19-49,invalid@example.com,non-correctable,00000000,non-correctable,1971-19-49,valid
3093,hygcnix,mtawzvktbnQ,1697241M,1970-90-46,invalid@example.com,non-correctable,00000000,non-correctable,1970-90-46,valid
3096,eosovsc,hvtwojtvjgp,0691791R,1989-71-64,invalid@example.com,non-correctable,00000000,non-correctable,1989-71-64,valid
3097,bgtbvmv,xpqzgwllrzj,5699167D,1974-21-48,invalid@example.com,non-correctable,00000000,non-correctable,1974-21-48,valid
3099,phtkzts,jirmdvykcjR,7322641L,1979-35-41,invalid@example.com,non-correctable,00000000,non-correctable,1979-35-41,valid
3102,yxsgutg,uukgzrdxyrt,4662844R,1986-45-39,invalid@example.com,non-correctable,00000000,non-correctable,1986-45-39,valid
3103,alzjmeb,ncegzxditmI,5253246c,1971-88-86,invalid@example.com,non-correctable,00000000,non-correctable,1971-88-86,valid
3104,fyeqsbx,grmcedxyrkr,7038569u,1991-63-87,invalid@example.com,non-correctable,00000000,non-correctable,1991-63-87,valid
3105,xursybm,qfvhrawnxaz,2800880P,1980-30-73,invalid@example.com,non-correctable,00000000,non-correctable,1980-30-73,valid
3109,ykamigj,rvgxqptwuif,0003960u,1976-13-33,invalid@example.com,non-correctable,00000000,non-correctable,1976-13-33,valid
3110,diyflty,kpezpouspaG,1470941a,1998-19-78,invalid@example.com,non-correctable,00000000,non-correctable,1998-19-78,valid
3111,gshemlz,vegkhnsazzA,2944843P,1990-47-39,invalid@example.com,non-correctable,00000000,non-correctable,1990-47-39,valid
3112,tsneyag,rbsgkhbfvgN,1300100a,1996-61-56,invalid@example.com,non-correctable,00000000,non-correctable,1996-61-56,valid
3113,rpzvfnm,foesmtsylsM,3213175c,1993-25-60,invalid@example.com,non-correctable,00000000,non-correctable,1993-25-60,valid
3114,pgffxfq,srceksyvxfk,8911978t,1999-15-73,invalid@example.com,non-correctable,00000000,non-correctable,1999-15-73,valid
3115,jlsytfw,ughzseuodoF,7870197F,1999-82-48,invalid@example.com,non-correctable,00000000,non-correctable,1999-82-48,valid
3117,knkdeuy,wdpeiurrfjI,7243778v,1970-50-76,invalid@example.com,non-correctable,00000000,non-correctable,1970-50-76,valid
3118,chgudyv,whbgjrdxxjl,7110476m,1979-52-36,invalid@example.com,non-correctable,00000000,non-correctable,1979-52-36,valid
3120,lohzudb,bahopqaykli,8703896a,2000-60-99,invalid@example.com,non-correctable,00000000,non-correctable,2000-60-99,valid
3121,oifwbgx,ysfmwlqufwb,9916413L,1980-32-88,invalid@example.com,non-correctable,00000000,non-correctable,1980-32-88,valid
3124,qstgmak,ojgmymiwqxq,2881133h,1980-77-36,invalid@example.com,non-correctable,00000000,non-correctable,1980-77-36,valid
3128,sbkjcxd,ergfaofcqpS,7035734g,1973-96-56,invalid@example.com,non-correctable,00000000,non-correctable,1973-96-56,valid
3130,msnrkix,cnhtawxbiyM,1857607z,1995-78-84,invalid@example.com,non-correctable,00000000,non-correctable,1995-78-84,valid
3132,vroqlue,jcgeytnxmyO,8910443y,1979-24-47,invalid@example.com,non-correctable,00000000,non-correctable,1979-24-47,valid
3133,efhirki,nljkveosmsK,2404525f,1978-81-42,invalid@example.com,non-correctable,00000000,non-correctable,1978-81-42,valid
3135,ikmkoio,tktpcyhpuze,0952580C,1994-24-95,invalid@example.com,non-correctable,00000000,non-correctable,1994-24-95,valid
3136,oqrgopt,zepxnnerqjM,1147954u,1998-52-76,invalid@example.com,non-correctable,00000000,non-correctable,1998-52-76,valid
3137,rfyorcf,hyzuspnnkio,9650439H,1987-87-79,invalid@example.com,non-correctable,00000000,non-correctable,1987-87-79,valid
3143,wmceuhu,gtdsfbwtqsW,5464317O,1970-45-97,invalid@example.com,non-correctable,00000000,non-correctable,1970-45-97,valid
3147,velnzhc,eatyutytaob,1719745S,1977-82-75,invalid@example.com,non-correctable,00000000,non-correctable,1977-82-75,valid
3150,gjqskbi,ovvhljabeyo,9619279y,1991-55-69,invalid@example.com,non-correctable,00000000,non-correctable,1991-55-69,valid
3155,qxafzjf,wkmlfcdyzwt,4904931O,1990-67-40,invalid@example.com,non-correctable,00000000,non-correctable,1990-67-40,valid
3165,drvgyzm,qhtdekopjdE,1910137X,1987-95-44,invalid@example.com,non-correctable,00000000,non-correctable,1987-95-44,valid
3166,emtqfeb,svnaydiecjs,2585238C,1980-57-32,invalid@example.com,non-correctable,00000000,non-correctable,1980-57-32,valid
3167,zbolwfh,zsmmrxvuvmT,5506483E,1985-97-49,invalid@example.com,non-correctable,00000000,non-correctable,1985-97-49,valid
3168,dlxsgaa,nsykrvogquu,1035422Y,1976-94-41,invalid@example.com,non-correctable,00000000,non-correctable,1976-94-41,valid
3171,szfrppo,ssfxuoibado,8645609k,1995-52-61,invalid@example.com,non-correctable,00000000,non-correctable,1995-52-61,valid
3172,gnnrbsa,nwzhgovbugi,1603968t,1998-42-41,invalid@example.com,non-correctable,00000000,non-correctable,1998-42-41,valid
3173,fjvorun,hsrwowyrfsm,9403439T,1984-87-62,invalid@example.com,non-correctable,00000000,non-correctable,1984-87-62,valid
3175,ttblxof,rdedterylwE,1630120e,1998-87-92,invalid@example.com,non-correctable,00000000,non-correctable,1998-87-92,valid
3177,qqcaoiy,dutyaexwdyu,1120005v,1999-81-87,invalid@example.com,non-correctable,00000000,non-correctable,1999-81-87,valid
3181,auqtgqg,dcwoerjhmqj,5300442a,1992-39-45,invalid@example.com,non-correctable,00000000,non-correctable,1992-39-45,valid
3183,lqxijrv,ayodxtglxaq,5430331R,1984-31-92,invalid@example.com,non-correctable,00000000,non-correctable,1984-31-92,valid
3187,ffvsnao,bjxzpgbmieA,8201856z,1995-39-54,invalid@example.com,non-correctable,00000000,non-correctable,1995-39-54,valid
3191,zthlplh,tnmusuochzl,4568802I,1987-73-90,invalid@example.com,non-correctable,00000000,non-correctable,1987-73-90,valid
3192,ppgjznx,bbodzbethnL,7244262p,1970-73-35,invalid@example.com,non-correctable,00000000,non-correctable,1970-73-35,valid
3194,dqizdkg,zzwgokifygj,4013428q,2000-81-48,invalid@example.com,non-correctable,00000000,non-correctable,2000-81-48,valid
3195,rrdgfvf,xpebtsfkiyB,0023981e,1987-94-54,invalid@example.com,non-correctable,00000000,non-correctable,1987-94-54,valid
3199,abifdle,fkrlbbokbfj,7668472e,1972-68-54,invalid@example.com,non-correctable,00000000,non-correctable,1972-68-54,valid
3201,rimluwq,cjsaltadzwt,9021767p,1995-84-78,invalid@example.com,non-correctable,00000000,non-correctable,1995-84-78,valid
